id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7314891440,madison,39990,2018,ford,f150 supercrew cab lariat,good,6 cylinders,gas,32143,clean,other,1FTEW1EP7JKE28556,4wd,,pickup,blue,wi
7314891500,madison,36590,2019,tesla,model 3 standard range,good,,electric,23057,clean,other,5YJ3E1EA7KF483206,rwd,,sedan,white,wi
7314891398,madison,35990,2015,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,4899,clean,other,1FA6P8CF9F5375018,rwd,,coupe,red,wi
7314885613,madison,32990,2019,ford,f150 super cab xlt pickup,good,6 cylinders,gas,22769,clean,other,1FTEX1CB7KKD36773,,,pickup,black,wi
7314880649,madison,10695,2008,mercedes-benz,benz gl-class gl450 7-speed automatic,,,,132061,,automatic,4JGBF71E78A437814,4wd,,SUV,,wi
7314880193,madison,9495,2012,ford,escape limited 4wd 6-speed automatic,,,,100455,,automatic,1FMCU9EG8CKB28065,4wd,,SUV,,wi
7314879204,madison,16480,2014,acura,rdx awd,,6 cylinders,gas,108988,clean,automatic,5J8TB4H33EL000238,4wd,,wagon,white,wi
7314871814,madison,14610,2016,mitsubishi,outlander es sport,,4 cylinders,gas,80235,clean,automatic,JA4AR3AU5GZ053774,4wd,,wagon,black,wi
7314869874,madison,13995,1994,nissan,300 zx,excellent,6 cylinders,gas,98000,clean,automatic,,,,,,wi
7314862796,madison,7495,2014,chevrolet,spark ls,excellent,4 cylinders,gas,68665,clean,automatic,KL8CB6S97EC502735,fwd,,,green,wi
7314860926,madison,10995,2016,ford,c-max hybrid se,excellent,4 cylinders,hybrid,87274,clean,automatic,1FADP5AUXGL114520,fwd,,,grey,wi
7314857304,madison,1250,2003,,oldsmobile silhouette,fair,6 cylinders,gas,192000,clean,automatic,,fwd,mid-size,mini-van,brown,wi
7314854058,madison,5995,2009,kia,rondo lx,excellent,4 cylinders,gas,93599,clean,automatic,KNAFG528097230080,fwd,,,blue,wi
7314846040,madison,14900,2015,chevrolet,impala lt,excellent,6 cylinders,gas,63030,clean,automatic,,fwd,full-size,sedan,white,wi
7314844748,madison,39950,2016,ford,f-150 platinum crew cab 4x4,,,gas,52319,clean,automatic,1FTEW1EF1GFC51673,,,,,wi
7314841733,madison,16590,2015,volkswagen,beetle 1.8t fleet,good,,gas,39649,clean,other,3VWF17AT1FM655022,fwd,,hatchback,black,wi
7314841648,madison,31990,2018,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,27426,clean,other,1C6RR7GG8JS247420,4wd,,pickup,white,wi
7314841647,madison,13888,2014,buick,verano,,4 cylinders,gas,58940,clean,automatic,1G4PP5SK2E4164125,fwd,,sedan,blue,wi
7314831094,madison,8995,2014,hyundai,sonata gls,excellent,4 cylinders,gas,111998,clean,automatic,5NPEB4AC7EH857815,fwd,,,white,wi
7314829887,madison,15888,2017,dodge,grand caravan sxt,excellent,6 cylinders,gas,83468,clean,automatic,2C4RDGCG0HR824613,fwd,,,grey,wi
7314826786,madison,20950,2014,mercedes-benz,e350 sport 4matic,,,gas,59828,clean,automatic,WDDHF8JB1EB003782,,,,,wi
7314824875,madison,26000,2017,ford,explorer,excellent,6 cylinders,gas,70000,lien,automatic,,4wd,full-size,SUV,grey,wi
7314821583,madison,10998,2012,subaru,forester 2.5 touring,excellent,4 cylinders,gas,109043,clean,automatic,JF2SHAGC5CH470023,4wd,,,green,wi
7314820305,madison,22487,2017,ford,transit van,good,6 cylinders,gas,84114,clean,automatic,1FTYE1ZM2HKB17885,rwd,mid-size,van,white,wi
7314820307,madison,24983,2018,chevrolet,silverado 1500,good,6 cylinders,gas,106390,clean,automatic,3GCUKNEH9JG141184,4wd,full-size,truck,white,wi
7314820312,madison,17487,2008,ford,super duty f-350 drw,good,8 cylinders,diesel,110849,clean,automatic,1FDWF36R28EB58401,rwd,full-size,truck,white,wi
7314820315,madison,12285,2015,chevrolet,cruze,good,4 cylinders,gas,65706,clean,automatic,1G1PG5SB0F7117186,fwd,,sedan,silver,wi
7314820316,madison,16661,2016,chevrolet,express passenger,good,8 cylinders,gas,130135,clean,automatic,1GAZGPFG0G1318164,rwd,full-size,van,white,wi
7314820317,madison,13487,2013,gmc,terrain,good,4 cylinders,gas,71563,clean,automatic,2GKFLTEK2D6251486,4wd,,wagon,silver,wi
7314820325,madison,13487,2012,ford,econoline cargo van,good,8 cylinders,gas,92932,clean,automatic,1FTNE1EW9CDA13708,rwd,mid-size,van,white,wi
7314820258,madison,18983,2016,ford,transit cargo van,good,6 cylinders,gas,204613,clean,automatic,1FTBW2CG8GKB28559,rwd,mid-size,van,red,wi
7314820260,madison,15120,2008,ford,f-150,good,8 cylinders,gas,106639,clean,automatic,1FTPX14V98FB65849,4wd,full-size,truck,black,wi
7314820262,madison,21620,2015,ford,transit cargo van,good,6 cylinders,gas,99426,clean,automatic,1FTNE1ZM1FKA76424,rwd,mid-size,van,green,wi
7314820270,madison,22750,2018,ford,transit van,good,6 cylinders,gas,115098,clean,automatic,1FTYE1ZM7JKA06917,rwd,mid-size,van,white,wi
7314820304,madison,11487,2010,subaru,forester,good,4 cylinders,gas,100342,clean,automatic,JF2SH6DC1AH739374,4wd,,wagon,silver,wi
7314820251,madison,29440,2018,ford,f-150,good,8 cylinders,gas,134714,clean,automatic,1FTEW1E51JKE18197,4wd,full-size,truck,white,wi
7314820253,madison,18787,2015,ford,transit cargo van,good,6 cylinders,gas,138712,clean,automatic,1FTNR2ZG1FKA67467,rwd,mid-size,van,white,wi
7314820254,madison,9981,2003,bmw,5 series,good,8 cylinders,gas,107760,clean,automatic,WBADN63443GS56350,rwd,,sedan,grey,wi
7314820255,madison,9372,2009,subaru,legacy,good,4 cylinders,gas,78775,clean,automatic,4S3BL626897219958,4wd,,sedan,grey,wi
7314820257,madison,17981,2016,nissan,nv,good,6 cylinders,gas,144794,clean,automatic,1N6BF0KM8GN813801,rwd,mid-size,van,custom,wi
7314819995,madison,22987,2017,ford,transit van,good,6 cylinders,gas,79690,clean,automatic,1FTYE1ZM5HKB17881,rwd,mid-size,van,white,wi
7314819996,madison,14787,2015,ford,police interceptor utility,good,6 cylinders,gas,73728,clean,automatic,1FM5K8AR1FGC27351,4wd,,wagon,black,wi
7314819986,madison,15487,2015,chevrolet,colorado,good,4 cylinders,gas,90251,clean,automatic,1GCHSAEA6F1186019,rwd,full-size,truck,white,wi
7314819949,madison,12130,2015,dodge,grand caravan,good,6 cylinders,gas,107862,clean,automatic,2C4RDGCG2FR718693,fwd,full-size,van,silver,wi
7314819950,madison,8487,2011,subaru,legacy,good,4 cylinders,gas,139637,clean,other,4S3BMCC6XB3264956,4wd,,sedan,silver,wi
7314819954,madison,23481,2017,ford,expedition,good,6 cylinders,gas,84051,clean,automatic,1FMJU1GT6HEA71258,4wd,,wagon,white,wi
7314819958,madison,18523,2017,ford,police interceptor utility,good,6 cylinders,gas,63428,clean,automatic,1FM5K8AR5HGB71742,4wd,,wagon,black,wi
7314819959,madison,19487,2012,chevrolet,express passenger,good,8 cylinders,gas,14343,clean,automatic,1GNSGBF4XC1192916,rwd,full-size,van,green,wi
7314819960,madison,22487,2016,chevrolet,silverado 1500,good,6 cylinders,gas,108454,clean,automatic,1GCVKNEH8GZ297620,4wd,full-size,truck,blue,wi
7314819971,madison,17120,2008,gmc,savana cutaway,good,8 cylinders,gas,152907,clean,automatic,1GDHG31K381136690,rwd,full-size,truck,white,wi
7314818782,madison,22167,2011,cadillac,escalade ext,good,8 cylinders,gas,132343,clean,automatic,3GYT4MEF9BG331481,4wd,,wagon,silver,wi
7314818768,madison,19987,2015,ford,transit cargo van,good,6 cylinders,gas,105130,clean,automatic,1FTNR2ZG4FKA86983,rwd,mid-size,van,white,wi
7314818776,madison,6981,2010,chrysler,town country,good,6 cylinders,gas,166410,clean,automatic,2A4RR5DX2AR137136,fwd,full-size,van,black,wi
7314818783,madison,18987,2013,chevrolet,express passenger,good,8 cylinders,gas,60047,clean,automatic,1GAWGPFA2D1183585,rwd,full-size,van,white,wi
7314818787,madison,20935,2016,ford,transit cargo van,good,6 cylinders,gas,96722,clean,automatic,1FTBW2YM0GKB06487,rwd,mid-size,van,red,wi
7314818763,madison,14487,2015,jeep,cherokee,good,6 cylinders,gas,101088,clean,automatic,1C4PJMCS8FW636381,4wd,,wagon,silver,wi
7314810976,madison,7450,2001,ford,f-250,good,8 cylinders,diesel,167000,clean,automatic,,4wd,full-size,pickup,blue,wi
7314810185,madison,19000,2014,bmw,428i xdrive coupe,excellent,4 cylinders,gas,59100,clean,automatic,,4wd,mid-size,coupe,black,wi
7314807244,madison,28994,2011,chevrolet,silverado 2500hd,like new,8 cylinders,diesel,122603,clean,automatic,1GC2KXC88BZ234785,4wd,full-size,truck,silver,wi
7314800133,madison,15824,2021,hyundai,accent,,,gas,10,clean,automatic,,,,,,wi
7314795380,madison,7950,2008,honda,accord ex,,6 cylinders,gas,139510,clean,automatic,,fwd,,sedan,grey,wi
7314795288,madison,14500,2006,ram,3500,good,,diesel,330000,clean,automatic,,4wd,,pickup,grey,wi
7314790319,madison,2250,1996,chevrolet,tahoe,fair,8 cylinders,gas,189000,clean,automatic,,4wd,,SUV,green,wi
7314782607,madison,29950,2018,alfa-romeo,romeo stelvio ti sport awd,,,gas,396541,clean,automatic,ZASFAKNNXJ7C03467,,,,,wi
7314778796,madison,55000,1969,,Plymouth Road Runner Convertible,,,gas,123,clean,automatic,,,,,,wi
7314777924,madison,26950,2013,audi,s6 prestige quattro awd,,,gas,69094,clean,automatic,WAUJ2BFC4DN105495,,,,,wi
7314773218,madison,3250,1998,dodge,caravan,good,6 cylinders,gas,205309,clean,automatic,,fwd,mid-size,mini-van,red,wi
7314759939,madison,1995,2011,ford,fusion,,4 cylinders,gas,111536,clean,automatic,,fwd,,sedan,silver,wi
7314756085,madison,9500,1995,chevrolet,camaro z28,excellent,8 cylinders,gas,80000,clean,manual,,rwd,mid-size,convertible,red,wi
7314749621,madison,39950,2015,porsche,macan turbo awd crossove,,,gas,53321,clean,automatic,WP1AF2A51FLB91006,,,,,wi
7314740047,madison,13000,1980,chevrolet,corvette,good,8 cylinders,gas,63000,clean,automatic,,rwd,mid-size,coupe,black,wi
7314736669,madison,21995,2010,ford,f-150 svt raptor,,8 cylinders,gas,204923,clean,automatic,1FTEX1E61AFD02299,4wd,,pickup,white,wi
7314736656,madison,15995,2013,audi,q5 2.0t quattro premium plus,,4 cylinders,gas,80210,clean,other,WA1LFAFP4DA021112,4wd,,SUV,white,wi
7314736625,madison,15995,2007,toyota,tundra sr5 sr5 4dr double cab,,8 cylinders,gas,169623,clean,automatic,5TFBV54157X011250,4wd,,pickup,silver,wi
7314736597,madison,15995,2012,bmw,335i,,6 cylinders,gas,98451,clean,automatic,WBADX7C51CE745258,rwd,,convertible,silver,wi
7314736565,madison,6995,2008,lexus,is 250,,6 cylinders,gas,186502,clean,automatic,JTHCK262682024202,4wd,,sedan,grey,wi
7314734122,madison,38590,2019,toyota,tacoma double cab trd,good,,other,12992,clean,other,3TMCZ5AN4KM226407,4wd,,pickup,black,wi
7314734100,madison,33990,2017,jeep,wrangler unlimited sport s,good,6 cylinders,gas,36171,clean,other,1C4HJWDG4HL596881,4wd,,other,,wi
7314726537,madison,8500,1995,chevrolet,camaro,good,8 cylinders,gas,93000,clean,automatic,,rwd,,,green,wi
7314716349,madison,4950,2005,honda,civic hybrid,excellent,,gas,106000,clean,automatic,,,,,,wi
7314685383,madison,5000,2006,honda,element,,,gas,213000,clean,manual,,,,,black,wi
7314649399,madison,11000,2017,ford,c-max hybrid,excellent,,gas,72000,clean,automatic,,,,,white,wi
7314646473,madison,19590,2013,honda,accord ex-l sedan 4d,good,,gas,25856,clean,other,1HGCR2F84DA134622,fwd,,sedan,,wi
7314646467,madison,22590,2017,ram,1500 regular cab tradesman,good,8 cylinders,gas,39508,clean,other,3C6JR6DT3HG557601,,,pickup,white,wi
7314646476,madison,39990,2018,audi,s5 premium plus sedan 4d,good,,other,44054,clean,other,WAUB4CF54JA046019,,,sedan,black,wi
7314646472,madison,27590,2020,volkswagen,golf gti s hatchback,good,,gas,1309,clean,other,3VW6T7AU5LM008606,fwd,,sedan,red,wi
7314646461,madison,15990,2013,mini,hardtop cooper s hatchback,good,,gas,36382,clean,other,WMWSV3C58DT477408,fwd,,hatchback,black,wi
7314646462,madison,24590,2018,volkswagen,tiguan 2.0t sel sport,good,,gas,39802,clean,other,3VV3B7AX6JM050185,fwd,,other,black,wi
7314646466,madison,29990,2019,volkswagen,atlas s 4motion sport,good,6 cylinders,gas,15471,clean,other,1V2GR2CA2KC506403,,,other,red,wi
7314646450,madison,34990,2019,cadillac,cts sedan 4d,good,,other,3204,clean,other,1G6AP5SX5K0142759,,,sedan,silver,wi
7314646447,madison,21590,2017,buick,regal premium ii sedan 4d,good,,gas,14934,clean,other,2G4GR5GX4H9146936,fwd,,sedan,white,wi
7314646475,madison,21990,2016,,Scion FR-S Release Series 2.0,good,,gas,39647,clean,other,JF1ZNAA15G9700257,rwd,,coupe,,wi
7314637075,madison,11995,2007,lexus,rx350 awd,,,gas,112766,clean,automatic,2T2HK31U27C030001,4wd,,,,wi
7314637025,madison,8995,2007,lexus,rx350,,6 cylinders,gas,130725,clean,automatic,JTJGK31U270010256,,,,,wi
7314636985,madison,15995,2013,lexus,rx 350,,6 cylinders,gas,133525,clean,automatic,2T2ZK1BAXDC109425,,,,,wi
7314636937,madison,12995,2011,mercedes-benz,benz e350 wagon,,,gas,127835,clean,automatic,WDDHH8HB7BA487068,4wd,,,,wi
7314636901,madison,10995,2017,ram,promaster city cargo van,,,gas,120435,clean,automatic,ZFBERFBB8H6D41061,fwd,,,,wi
7314613468,madison,28980,2015,ford,expedition el,,6 cylinders,gas,78556,clean,automatic,,4wd,,SUV,grey,wi
7314613242,madison,12980,2014,dodge,grand caravan,excellent,6 cylinders,gas,70292,clean,automatic,,fwd,,mini-van,red,wi
7314612256,madison,12980,2003,chevrolet,silverado 1500hd,,8 cylinders,gas,158256,clean,automatic,,4wd,,truck,grey,wi
7314611747,madison,14980,2009,ford,crown victoria interceptor,excellent,8 cylinders,gas,12027,clean,automatic,,rwd,full-size,sedan,silver,wi
7314611764,madison,0,2006,chevrolet,corvette,good,8 cylinders,gas,,clean,manual,,rwd,,convertible,black,wi
7314611673,madison,0,2016,cadillac,escalade,good,8 cylinders,gas,,clean,automatic,,4wd,,SUV,grey,wi
7314611573,madison,0,2015,chevrolet,camaro,good,8 cylinders,gas,,clean,automatic,,rwd,compact,coupe,red,wi
7314611486,madison,0,2012,chevrolet,corvette,good,8 cylinders,gas,,clean,automatic,,rwd,,convertible,white,wi
7314611425,madison,12980,2007,ford,f-150,excellent,8 cylinders,gas,53934,clean,automatic,,rwd,mid-size,pickup,silver,wi
7314611059,madison,33980,2016,chevrolet,silverado,excellent,8 cylinders,gas,48830,clean,automatic,,4wd,,truck,black,wi
7314610673,madison,18980,2008,chevrolet,silverado,excellent,8 cylinders,gas,90254,clean,automatic,,4wd,,pickup,white,wi
7314610470,madison,20980,2015,cadillac,xts,excellent,6 cylinders,gas,59270,clean,automatic,,4wd,,,black,wi
7314609619,madison,12980,2007,ford,f-150,excellent,,gas,59782,clean,automatic,,,,,,wi
7314609336,madison,18980,2009,chevrolet,silverado 1500,excellent,,gas,79009,clean,automatic,,4wd,,truck,white,wi
7314608939,madison,11980,2009,ford,crown victoria police,excellent,8 cylinders,gas,53278,clean,automatic,,rwd,full-size,sedan,black,wi
7314608277,madison,9980,2011,ford,crown victoria interceptor,excellent,8 cylinders,gas,79183,clean,automatic,,rwd,,sedan,black,wi
7314607729,madison,17980,2011,chevrolet,1500 silverado 4x4,excellent,8 cylinders,gas,88241,clean,automatic,,4wd,,truck,blue,wi
7314607437,madison,13980,2006,lexus,gs 300,excellent,6 cylinders,gas,56609,clean,automatic,,rwd,,sedan,red,wi
7314607229,madison,11980,2015,kia,soul,excellent,4 cylinders,gas,51501,clean,automatic,KNDJP3A54F7178604,fwd,,hatchback,black,wi
7314606996,madison,9980,2006,,saab 9-7x 5.3i,excellent,8 cylinders,gas,93109,clean,automatic,,4wd,,SUV,silver,wi
7314606533,madison,11980,2008,ford,f150 supercrew,excellent,8 cylinders,gas,119088,clean,automatic,1FTPW12V18FB43902,rwd,,truck,grey,wi
7314606347,madison,13980,2017,mitsubishi,outlander sport,excellent,4 cylinders,gas,96732,clean,automatic,,4wd,,SUV,white,wi
7314606222,madison,6980,2016,ford,fiesta,excellent,4 cylinders,gas,90844,clean,automatic,,fwd,,hatchback,black,wi
7314605958,madison,22980,2011,chevrolet,silverado 2500,excellent,8 cylinders,gas,35389,clean,automatic,,rwd,,truck,white,wi
7314605568,madison,7980,2014,kia,rio lx,excellent,4 cylinders,gas,96527,clean,automatic,,fwd,,sedan,white,wi
7314588498,madison,7600,2014,volkswagen,passat,good,,gas,121000,clean,automatic,,,,,,wi
7314566285,madison,0,2014,,2014 shelby,excellent,8 cylinders,gas,12000,rebuilt,manual,,rwd,,,black,wi
7314557366,madison,39900,2012,ford,f550,,,diesel,164000,clean,automatic,,,,,,wi
7314532424,madison,11900,2005,lexus,rx 330,good,6 cylinders,gas,82585,clean,automatic,2T2HA31U65C062305,4wd,,wagon,silver,wi
7314532136,madison,21900,1987,alfa-romeo,romeo spider,good,4 cylinders,gas,23184,clean,manual,ZARBA556XH1052036,rwd,mid-size,coupe,black,wi
7314497233,madison,20950,2012,gmc,sierra 2500hd,good,8 cylinders,gas,178111,clean,automatic,,4wd,full-size,truck,silver,wi
7314494618,madison,21950,2014,gmc,sierra 1500,good,8 cylinders,gas,195443,clean,automatic,,4wd,full-size,truck,white,wi
7314494385,madison,23950,2015,gmc,sierra 1500,excellent,8 cylinders,gas,147111,clean,automatic,,4wd,full-size,truck,blue,wi
7314493472,madison,28950,2014,gmc,sierra 1500 slt,excellent,8 cylinders,gas,93356,clean,automatic,,4wd,full-size,truck,red,wi
7314490364,madison,16950,2014,chevrolet,express 3500,good,8 cylinders,gas,115815,clean,automatic,,rwd,full-size,van,white,wi
7314475935,madison,21500,2017,subaru,forester 2.5i premium,excellent,4 cylinders,gas,36000,clean,automatic,JF2SJAEC7HH530849,4wd,compact,SUV,green,wi
7314473579,madison,17980,2006,ford,mustang gt,excellent,8 cylinders,gas,85044,clean,manual,,rwd,,coupe,black,wi
7314457728,madison,21980,2020,ford,ecosport,like new,4 cylinders,gas,187,clean,automatic,,4wd,,,white,wi
7314454147,madison,16995,2012,mercedes-benz,benz e550,excellent,8 cylinders,gas,117193,clean,automatic,WDDHF9BB6CA640285,4wd,full-size,sedan,black,wi
7314438454,madison,30995,2016,ford,explorer,good,6 cylinders,gas,45118,clean,automatic,1FM5K8GT6GGB40582,4wd,,wagon,black,wi
7314438407,madison,36995,2015,tesla,model s,good,other,electric,62560,clean,automatic,5YJSA1S26FF097869,4wd,,hatchback,blue,wi
7314438418,madison,20995,2015,ford,f-150,good,8 cylinders,gas,165642,clean,automatic,1FTFW1EF9FFC54775,4wd,full-size,truck,black,wi
7314438355,madison,14995,2017,gmc,terrain,good,4 cylinders,gas,108490,clean,automatic,2GKFLTEK7H6238979,4wd,,,silver,wi
7314438124,madison,9995,2012,volkswagen,golf,good,4 cylinders,diesel,92946,clean,automatic,WVWDM7AJ3CW192540,fwd,,hatchback,blue,wi
7314438071,madison,18995,2016,honda,cr-v,good,4 cylinders,gas,69554,clean,automatic,5J6RM4H55GL116736,4wd,,wagon,brown,wi
7314438017,madison,9995,2011,mercedes-benz,e-class,good,6 cylinders,gas,130655,clean,automatic,WDDHF5GB7BA292772,rwd,,sedan,silver,wi
7314437987,madison,19995,2013,ford,f-150,good,8 cylinders,gas,100448,clean,automatic,1FTVW1EF4DKE42121,4wd,full-size,truck,black,wi
7314437976,madison,15995,2015,ford,escape,good,4 cylinders,gas,64766,clean,automatic,1FMCU9G98FUC49542,4wd,,wagon,black,wi
7314437963,madison,33995,2018,ford,f-150,good,6 cylinders,gas,79240,clean,automatic,1FTEW1EG3JFB75745,4wd,full-size,truck,white,wi
7314437917,madison,26995,2011,ford,super duty f-250 srw,good,8 cylinders,diesel,169199,clean,automatic,1FT7W2BT5BEC28730,4wd,full-size,truck,silver,wi
7314437868,madison,17495,2016,mazda,cx-5,good,4 cylinders,gas,99878,clean,automatic,JM3KE4DY8G0811922,4wd,,wagon,black,wi
7314437543,madison,31995,2018,volvo,xc90,good,4 cylinders,gas,78732,clean,automatic,YV4A22PK8J1191127,4wd,,wagon,black,wi
7314437350,madison,16995,2016,chrysler,town country,good,6 cylinders,gas,85058,clean,automatic,2C4RC1BG5GR288662,fwd,full-size,van,silver,wi
7314437342,madison,30995,2019,ford,f-150,good,8 cylinders,gas,124684,clean,automatic,1FTFW1E50KFD15237,4wd,full-size,truck,black,wi
7314437314,madison,17995,2017,chevrolet,traverse,good,6 cylinders,gas,109397,clean,automatic,1GNKVGKD0HJ143711,4wd,,wagon,white,wi
7314437316,madison,34995,2015,ford,f-150,good,6 cylinders,gas,91118,clean,automatic,1FTEW1EG5FFB02206,4wd,full-size,truck,white,wi
7314437308,madison,36995,2013,ford,super duty f-250 srw,good,8 cylinders,diesel,147415,clean,automatic,1FT7W2BT1DEB72191,4wd,full-size,truck,green,wi
7314437272,madison,40995,2019,ram,1500,good,8 cylinders,gas,30694,clean,automatic,1C6SRFFT9KN585290,4wd,full-size,truck,blue,wi
7314437300,madison,29995,2017,ford,super duty f-250 srw,good,8 cylinders,gas,182681,clean,automatic,1FT7X2B68HEC33243,4wd,full-size,truck,blue,wi
7314437225,madison,26995,2013,porsche,cayenne,good,6 cylinders,diesel,75399,clean,automatic,WP1AF2A23DLA30420,4wd,full-size,SUV,white,wi
7314437149,madison,12995,2017,chevrolet,cruze,good,4 cylinders,gas,80849,clean,automatic,1G1BE5SM6H7172018,fwd,,sedan,black,wi
7314437051,madison,19995,2018,ford,explorer,good,6 cylinders,gas,117758,clean,automatic,1FM5K8B87JGB58194,4wd,,wagon,white,wi
7314437009,madison,12995,2017,dodge,grand caravan,good,6 cylinders,gas,115053,clean,automatic,2C4RDGCG9HR599835,fwd,full-size,van,grey,wi
7314436984,madison,13995,2015,hyundai,sonata,good,4 cylinders,gas,115098,clean,automatic,5NPE34AF3FH020682,fwd,,sedan,black,wi
7314436978,madison,15995,2014,honda,cr-v,good,4 cylinders,gas,94417,clean,automatic,5J6RM4H71EL029494,4wd,,wagon,white,wi
7314436915,madison,19995,2019,chevrolet,impala,good,6 cylinders,gas,68293,clean,automatic,2G11Z5S3XK9126513,fwd,,sedan,grey,wi
7314436860,madison,10995,2012,buick,lacrosse,good,6 cylinders,gas,107288,clean,automatic,1G4GD5G32CF151290,fwd,,sedan,white,wi
7314436844,madison,20995,2017,ford,escape,good,4 cylinders,gas,75184,clean,automatic,1FMCU9J95HUE57986,4wd,,wagon,white,wi
